 Location:  5S  95W  24 Apr 1994 to 10 May 2012 ( 6592 times, 11 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200 24 Apr 1994 to 1200 15 Mar 1997 (index     1 to  1057, 1057 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20050224 1200  -3.5   1.2   3.8 289.1 11 55
 20050225 1200  -5.2   3.1   6.0 301.0 11 55
 20050226 1200  -6.4   4.3   7.7 304.1 11 55
 20050227 1200  -5.3   2.4   5.8 293.8 11 55
 20050228 1200  -3.3   5.1   6.0 327.2 11 55
 20050301 1200  -4.9   3.3   5.9 303.6 11 55
 20050302 1200  -4.7   4.8   6.8 315.9 11 55
 20050303 1200  -2.4   4.8   5.3 333.8 11 55
 20050304 1200  -1.5   1.3   2.0 310.8 11 55
 20050305 1200  -2.9   1.2   3.1 292.1 11 55
 20050306 1200  -0.1   1.1   1.2 353.2 11 55
 20050307 1200  -3.5   5.0   6.1 325.1 11 55
 20050308 1200  -1.4   4.6   4.8 343.4 11 55
 20050309 1200  -2.8   3.8   4.8 323.5 11 55
 20050310 1200  -2.1   4.6   5.1 335.4 11 55
 20050311 1200  -1.3   2.4   2.8 332.8 11 55
 20050312 1200  -3.2  -1.6   3.6 243.1 11 55
 20050313 1200  -6.2  -0.1   6.2 269.5 11 55
 20050314 1200  -6.1   1.7   6.3 285.7 11 55
 20050315 1200  -5.7   1.3   5.8 282.6 11 55
 20050316 1200  -5.8   2.3   6.2 291.7 11 55
 20050317 1200  -4.5   3.6   5.8 308.8 11 55
 20050318 1200  -4.8   2.2   5.3 294.1 11 55
 20050319 1200  -4.4   1.8   4.8 292.3 11 55
 20050320 1200  -5.8   2.0   6.1 288.7 11 55
 20050321 1200  -5.2   2.3   5.7 294.0 11 55
 20050322 1200  -5.3   2.7   5.9 296.9 11 55
 20050323 1200  -4.9   4.3   6.5 311.4 11 55
 20050324 1200  -4.1   3.9   5.7 313.7 11 55
 20050325 1200  -3.7   2.5   4.5 304.3 11 55
 20050326 1200  -2.9   2.3   3.7 308.7 11 55
 20050327 1200  -3.5   3.2   4.7 312.8 11 55
 20050328 1200  -5.4   5.0   7.3 312.9 11 55
 20050329 1200  -4.4   5.0   6.7 318.6 11 55
 20050330 1200  -4.5   4.7   6.5 316.7 11 55
 20050331 1200  -5.6   4.5   7.2 308.9 11 55
 20050401 1200  -6.0   4.1   7.3 304.5 11 55
 20050402 1200  -6.0   4.7   7.6 308.1 11 55
 20050403 1200  -6.1   4.6   7.6 307.1 11 55
 20050404 1200  -5.2   3.8   6.5 306.1 11 55
 20050405 1200  -5.1   3.6   6.3 304.9 11 55
 20050406 1200  -4.9   4.5   6.7 312.7 11 55
 20050407 1200  -3.3   5.2   6.2 327.5 11 55
 20050408 1200  -4.2   5.2   6.7 320.9 11 55
 20050409 1200  -4.5   6.0   7.5 323.2 11 55
 20050410 1200  -4.1   4.1   5.8 315.5 11 55
 20050411 1200  -5.2   2.5   5.8 295.9 11 55
 20050412 1200  -6.2   2.5   6.7 291.9 11 55
 20050413 1200  -5.8   3.2   6.6 299.3 11 55
 20050414 1200  -5.6   3.0   6.3 297.8 11 55
 20050415 1200  -5.5   1.9   5.8 288.4 11 55
 20050416 1200  -4.6   1.3   4.8 285.7 11 55
 20050417 1200  -4.0   3.8   5.5 313.7 11 55
 20050418 1200  -4.2   4.8   6.3 319.0 11 55
 20050419 1200  -2.2   3.5   4.1 327.1 11 55
 20050420 1200  -2.8   2.1   3.5 306.6 11 55
 20050421 1200  -3.2   3.1   4.5 313.4 11 55
 20050422 1200  -1.7   3.4   3.9 333.1 11 55
 20050423 1200  -0.9   2.7   2.8 340.6 11 55
 20050424 1200   1.9   2.6   3.2  36.7 11 55
 20050425 1200  -1.2  -3.1   3.3 200.9 22 55
 20050426 1200  -1.0   0.3   1.0 287.2 22 55
 20050427 1200  -3.6   0.0   3.6 270.5 22 55
 20050428 1200  -5.1  -1.3   5.2 255.2 22 55
 20050429 1200  -4.6  -0.5   4.6 264.3 22 55
 20050430 1200  -6.2   1.2   6.3 280.7 22 55
 20050501 1200  -4.6   2.1   5.0 295.0 22 55
 20050502 1200  -2.9   1.9   3.5 304.3 22 55
 20050503 1200  -4.8   2.0   5.3 293.0 22 55
 20050504 1200  -5.7   3.4   6.6 300.9 22 55
 20050505 1200  -6.4   4.0   7.5 301.5 22 55
 20050506 1200  -7.4   5.0   8.9 304.0 22 55
 20050507 1200  -7.0   4.1   8.1 300.6 22 55
 20050508 1200  -5.8   4.8   7.5 309.8 22 55
 20050509 1200  -6.5   4.7   8.0 306.3 22 55
 20050510 1200  -6.3   5.4   8.3 310.5 22 55
 20050511 1200  -5.2   4.2   6.7 309.3 22 55
 20050512 1200  -4.8   2.0   5.2 293.2 22 55
 20050513 1200  -4.6   3.4   5.7 306.5 22 55
 20050514 1200  -4.7   2.7   5.4 300.3 22 55
 20050515 1200  -6.0   4.6   7.5 307.4 22 55
 20050516 1200  -5.4   4.6   7.1 310.3 22 55
 20050517 1200  -4.2   5.6   7.0 323.1 22 55
 20050518 1200  -5.9   5.2   7.9 311.5 22 55
 20050519 1200  -5.7   3.8   6.9 303.5 22 55
 20050520 1200  -7.0   2.3   7.3 288.4 22 55
 20050521 1200  -6.4   1.1   6.5 279.7 22 55
 20050522 1200  -6.8  -0.2   6.8 267.9 22 55
 20050523 1200  -7.1   1.1   7.2 279.1 22 55
 20050524 1200  -7.0   0.6   7.0 274.8 22 55
 20050525 1200  -6.3   0.7   6.4 276.3 22 55
 20050526 1200  -6.0  -0.5   6.1 265.3 22 55
 20050527 1200  -5.2   2.7   5.9 297.0 22 55
 20050528 1200  -5.6   1.8   5.9 287.4 22 55
 20050529 1200  -5.8   2.9   6.5 296.4 22 55
 20050530 1200  -4.6   1.4   4.8 287.0 22 55
 20050531 1200  -3.6   3.7   5.1 316.1 22 55
 20050601 1200  -5.1   3.9   6.4 307.2 22 55
 20050602 1200  -6.7   3.3   7.4 296.4 22 55
 20050603 1200  -5.4   3.7   6.5 304.6 22 55
 20050604 1200  -4.8   4.2   6.4 311.4 22 55
 20050605 1200  -4.8   2.6   5.5 298.5 22 55
 20050606 1200  -5.8   2.6   6.3 294.2 22 55
 20050607 1200  -5.8   3.5   6.8 301.2 22 55
 20050608 1200  -5.8   4.0   7.0 304.7 22 55
 20050609 1200  -6.2   3.0   6.8 295.6 22 55
 20050610 1200  -5.7   3.2   6.5 299.2 22 55
 20050611 1200  -5.5   2.9   6.2 297.6 22 55
 20050612 1200  -4.9   1.3   5.1 285.3 22 55
 20050613 1200  -3.0   0.9   3.1 286.1 22 55
 20050614 1200  -3.7   3.1   4.8 309.7 22 55
 20050615 1200  -5.2   1.9   5.6 289.8 22 55
 20050616 1200  -4.6   2.9   5.5 302.6 22 55
 20050617 1200  -4.3   3.8   5.7 311.3 22 55
 20050618 1200  -5.1   3.4   6.1 303.5 22 55
 20050619 1200  -5.4   1.7   5.6 287.4 22 55
 20050620 1200  -4.5   1.7   4.8 290.6 22 55
 20050621 1200  -3.4   2.3   4.1 304.1 22 55
 20050622 1200  -3.3   4.2   5.3 321.8 22 55
 20050623 1200  -4.2   3.7   5.6 311.1 22 55
 20050624 1200  -5.5   2.8   6.1 296.9 22 55
 20050625 1200  -5.2   2.9   6.0 299.2 22 55
 20050626 1200  -3.9   3.2   5.0 309.1 22 55
 20050627 1200  -2.7   2.8   3.9 316.3 22 55
 20050628 1200  -3.8   2.9   4.8 306.9 22 55
 20050629 1200  -4.0   4.0   5.6 315.3 22 55
 20050630 1200  -4.3   2.9   5.2 304.3 22 55
 20050701 1200  -5.2   4.5   6.9 310.3 22 55
 20050702 1200  -5.8   4.0   7.0 304.5 22 55
 20050703 1200  -7.3   3.1   7.9 293.0 22 55
 20050704 1200  -6.3   2.2   6.7 289.7 22 55
 20050705 1200  -3.8   3.4   5.1 312.0 22 55
 20050706 1200  -2.5   3.1   4.0 321.6 22 55
 20050707 1200  -4.8   5.0   7.0 316.1 22 55
 20050708 1200  -5.0   3.2   6.0 302.8 22 55
 20050709 1200  -5.4   2.9   6.1 298.1 22 55
 20050710 1200  -4.6   4.5   6.4 314.7 22 55
 20050711 1200  -3.9   3.7   5.4 313.8 22 55
 20050712 1200  -3.8   3.0   4.9 308.8 22 55
 20050713 1200  -5.0   4.0   6.4 308.6 22 55
 20050714 1200  -6.3   3.8   7.4 301.1 22 55
 20050715 1200  -6.9   4.8   8.4 304.8 22 55
 20050716 1200  -6.0   4.4   7.5 306.2 22 55
 20050717 1200  -6.6   2.7   7.1 292.2 22 55
 20050718 1200  -5.0   4.0   6.4 308.5 22 55
 20050719 1200  -5.8   5.2   7.8 311.8 22 55
 20050720 1200  -6.5   5.8   8.8 311.6 22 55
 20050721 1200  -6.1   5.5   8.2 311.9 22 55
 20050722 1200  -6.8   3.0   7.4 294.1 22 55
 20050723 1200  -6.4   2.1   6.7 287.9 22 55
 20050724 1200  -6.9   2.5   7.3 289.9 22 55
 20050725 1200  -6.8   3.8   7.8 299.3 22 55
 20050726 1200  -6.3   3.4   7.1 298.6 22 55
 20050727 1200  -5.6   3.4   6.5 301.3 22 55
 20050728 1200  -4.4   4.2   6.0 313.5 22 55
 20050729 1200  -4.2   3.9   5.8 312.6 22 55
 20050730 1200  -5.3   4.6   7.0 311.0 22 55
 20050731 1200  -5.1   3.4   6.1 303.6 22 55
 20050801 1200  -4.7   1.9   5.1 292.3 22 55
 20050802 1200  -5.7   2.9   6.4 296.5 22 55
 20050803 1200  -4.3   4.2   6.0 314.0 22 55
 20050804 1200  -4.7   4.6   6.6 314.4 22 55
 20050805 1200  -5.8   4.1   7.1 305.3 22 55
 20050806 1200  -5.5   3.7   6.6 303.8 22 55
 20050807 1200  -4.9   3.8   6.2 307.5 22 55
 20050808 1200  -4.2   2.9   5.2 304.7 22 55
 20050809 1200  -3.8   4.2   5.7 317.6 22 55
 20050810 1200  -3.8   4.4   5.8 318.9 22 55
 20050811 1200  -3.8   2.9   4.7 307.2 22 55
 20050812 1200  -3.2   2.5   4.0 307.7 22 55
 20050813 1200  -3.6   2.6   4.4 306.0 22 55
 20050814 1200  -4.1   4.2   5.9 315.7 22 55
 20050815 1200  -3.3   4.5   5.6 324.1 22 55
 20050816 1200  -5.3   3.5   6.3 303.1 22 55
 20050817 1200  -4.5   2.6   5.2 300.4 22 55
 20050818 1200  -5.5   4.2   6.9 307.9 22 55
 20050819 1200  -4.8   4.2   6.4 311.6 22 55
 20050820 1200  -4.9   4.2   6.4 310.5 22 55
 20050821 1200  -5.3   4.1   6.7 307.6 22 55
 20050822 1200  -4.7   3.9   6.1 309.6 22 55
 20050823 1200  -5.2   3.8   6.4 306.1 22 55
 20050824 1200  -6.3   3.3   7.1 297.3 22 55
 20050825 1200  -6.0   3.0   6.7 296.6 22 55
 20050826 1200  -5.4   3.6   6.5 303.9 22 55
 20050827 1200  -4.4   4.0   5.9 312.2 22 55
 20050828 1200  -5.6   4.9   7.4 310.9 22 55
 20050829 1200  -7.1   3.4   7.8 295.8 22 55
 20050830 1200  -7.6   3.7   8.4 296.2 22 55
 20050831 1200  -7.4   4.6   8.7 301.9 22 55
 20050901 1200  -6.0   5.1   7.9 310.3 22 55
 20050902 1200  -6.4   4.9   8.1 307.6 22 55
 20050903 1200  -6.8   2.9   7.4 293.2 22 55
 20050904 1200  -5.7   1.6   5.9 285.9 22 55
 20050905 1200  -5.4   2.3   5.8 293.6 22 55
 20050906 1200  -4.9   3.2   5.9 302.6 22 55
 20050907 1200  -5.1   3.5   6.2 304.5 22 55
 20050908 1200  -4.6   3.4   5.7 306.6 22 55
 20050909 1200  -4.9   3.8   6.2 307.4 22 55
 20050910 1200  -6.5   3.4   7.3 297.1 22 55
 20050911 1200  -7.1   4.3   8.3 301.1 22 55
 20050912 1200  -7.3   4.6   8.6 302.5 22 55
 20050913 1200  -7.3   5.1   8.9 304.9 22 55
 20050914 1200  -7.7   5.0   9.2 303.4 22 55
 20050915 1200  -7.8   5.6   9.6 305.9 22 55
 20050916 1200  -7.1   4.8   8.6 304.3 22 55
 20050917 1200  -6.2   4.2   7.4 304.1 22 55
 20050918 1200  -5.2   4.2   6.7 308.5 22 55
 20050919 1200  -5.3   4.1   6.7 307.9 22 55
 20050920 1200  -5.6   4.7   7.3 309.9 22 55
 20050921 1200  -5.3   4.4   6.9 309.9 22 55
 20050922 1200  -3.8   3.5   5.2 312.1 22 55
 20050923 1200  -5.1   4.0   6.5 307.6 22 55
 20050924 1200  -7.0   3.7   7.8 297.8 22 55
 20050925 1200  -6.9   3.8   7.8 298.6 22 55
 20050926 1200  -5.7   3.2   6.5 299.7 22 55
 20050927 1200  -6.1   3.6   7.1 300.7 22 55
 20050928 1200  -6.9   5.1   8.6 306.8 22 55
 20050929 1200  -6.2   5.3   8.1 310.7 22 55
 20050930 1200  -6.1   5.0   7.8 309.2 22 55
 20051001 1200  -6.1   5.6   8.3 312.5 22 55
 20051002 1200  -5.6   5.0   7.5 311.8 22 55
 20051003 1200  -6.1   4.1   7.3 303.6 22 55
 20051004 1200  -6.5   4.2   7.8 303.2 22 55
 20051005 1200  -5.8   3.8   6.9 303.0 22 55
 20051006 1200  -6.2   2.8   6.8 294.2 22 55
 20051007 1200  -5.6   2.5   6.1 294.6 22 55
 20051008 1200  -4.4   2.8   5.2 302.3 22 55
 20051009 1200  -5.0   2.4   5.5 295.6 22 55
 20051010 1200  -5.0   1.1   5.1 282.3 22 55
 20051011 1200  -4.7   2.3   5.3 296.2 22 55
 20051012 1200  -4.2   2.6   4.9 301.3 22 55
 20051013 1200  -5.2   3.5   6.2 303.7 22 55
 20051014 1200  -5.3   3.9   6.6 306.3 22 55
 20051015 1200  -6.2   3.5   7.1 299.3 22 55
 20051016 1200  -6.1   3.1   6.9 296.8 22 55
 20051017 1200  -6.4   3.6   7.3 299.1 22 55
 20051018 1200  -5.8   4.0   7.0 304.5 22 55
 20051019 1200  -4.4   3.5   5.6 308.7 22 55
 20051020 1200  -3.9   3.0   4.9 307.6 22 55
 20051021 1200  -4.3   2.5   4.9 300.1 22 55
 20051022 1200  -4.5   3.2   5.5 305.4 22 55
 20051023 1200  -5.1   4.1   6.5 308.9 22 55
 20051024 1200  -5.5   3.6   6.6 303.3 22 55
 20051025 1200  -5.4   2.9   6.2 298.2 22 55
 20051026 1200  -6.0   4.5   7.5 307.2 22 55
 20051027 1200  -6.0   4.5   7.5 306.8 22 55
 20051028 1200  -5.9   4.3   7.3 306.2 22 55
 20051029 1200  -5.5   3.5   6.5 302.0 22 55
 20051030 1200  -5.4   3.3   6.3 301.1 22 55
 20051031 1200  -4.9   4.1   6.4 309.7 22 55
 20051101 1200  -5.6   3.5   6.6 302.3 22 55
 20051102 1200  -5.0   3.8   6.3 307.2 22 55
 20051103 1200  -3.7   4.6   5.9 321.2 22 55
 20051104 1200  -4.5   4.5   6.4 314.6 22 55
 20051105 1200  -4.4   4.7   6.4 317.1 22 55
 20051106 1200  -3.3   2.9   4.3 311.3 22 55
 20051107 1200  -3.9   4.3   5.8 318.0 22 55
 20051108 1200  -3.8   4.9   6.2 322.2 22 55
 20051109 1200  -3.9   4.5   6.0 319.4 22 55
 20051110 1200  -3.4   4.1   5.3 320.2 22 55
 20051111 1200  -2.8   4.9   5.7 330.2 22 55
 20051112 1200  -4.0   4.4   6.0 317.3 22 55
 20051113 1200  -4.2   4.5   6.1 316.9 22 55
 20051114 1200  -5.0   4.8   7.0 314.3 22 55
 20051115 1200  -5.2   4.3   6.7 309.9 22 55
 20051116 1200  -4.5   4.1   6.1 312.4 22 55
 20051117 1200  -4.4   4.1   6.0 312.8 22 55
 20051118 1200  -4.8   3.5   6.0 306.4 22 55
 20051119 1200  -5.9   3.2   6.7 298.3 22 55
 20051120 1200  -5.6   2.8   6.3 296.6 22 55
 20051121 1200  -5.3   3.6   6.4 304.7 22 55
 20051122 1200  -4.8   5.0   6.9 316.0 22 55
 20051123 1200  -5.0   2.6   5.6 297.6 22 55
 20051124 1200  -5.6   2.2   6.0 291.1 22 55
 20051125 1200  -4.8   2.5   5.4 297.8 22 55
 20051126 1200  -5.0   3.5   6.1 304.9 22 55
 20051127 1200  -5.2   3.0   6.0 299.9 22 55
 20051128 1200  -4.9   2.7   5.6 298.8 22 55
 20051129 1200  -4.2   4.5   6.1 316.9 22 55
 20051130 1200  -5.8   3.9   7.0 304.0 22 55
 20051201 1200  -6.1   3.7   7.2 301.3 22 55
 20051202 1200  -5.3   4.0   6.6 306.6 22 55
 20051203 1200  -4.2   4.2   6.0 314.9 22 55
 20051204 1200  -4.1   4.3   5.9 316.6 22 55
 20051205 1200  -4.3   4.7   6.4 317.6 22 55
 20051206 1200  -4.6   3.5   5.8 307.4 22 55
 20051207 1200  -4.5   3.4   5.6 307.2 22 55
 20051208 1200  -4.5   3.2   5.5 305.5 22 55
 20051209 1200  -4.6   2.9   5.4 302.4 22 55
 20051210 1200  -5.4   4.7   7.2 311.4 22 55
 20051211 1200  -5.1   3.5   6.2 304.6 22 55
 20051212 1200  -4.4   3.3   5.5 306.8 22 55
 20051213 1200  -3.1   4.2   5.3 323.8 22 55
 20051214 1200  -3.4   5.5   6.5 328.4 22 55
 20051215 1200  -1.9   4.1   4.5 334.7 22 55
 20051216 1200  -2.9   3.7   4.7 321.4 22 55
 20051217 1200  -2.7   3.4   4.3 321.2 22 55
 20051218 1200  -3.5   3.8   5.2 317.9 22 55
 20051219 1200  -4.3   2.5   5.0 300.2 22 55
 20051220 1200  -3.6   2.6   4.5 306.4 22 55
 20051221 1200  -2.6   3.3   4.2 321.2 22 55
 20051222 1200  -1.6   3.9   4.2 336.8 22 55
 20051223 1200  -2.1   3.5   4.1 328.2 22 55
 20051224 1200  -2.9   3.8   4.8 322.1 22 55
 20051225 1200  -3.9   3.2   5.0 309.2 22 55
 20051226 1200  -2.8   3.9   4.8 323.8 22 55
 20051227 1200  -2.8   3.6   4.5 322.6 22 55
 20051228 1200  -2.1   4.9   5.3 336.7 22 55
 20051229 1200  -3.8   3.6   5.2 313.2 22 55
 20051230 1200  -3.3   3.9   5.1 319.9 22 55
 20051231 1200  -2.3   3.8   4.4 328.6 22 55
 20060101 1200  -3.0   4.8   5.7 327.6 22 55
 20060102 1200  -2.7   3.8   4.7 324.7 22 55
 20060103 1200  -4.1   3.3   5.3 309.3 22 55
 20060104 1200  -3.3   3.4   4.8 315.5 22 55
 20060105 1200  -1.4   3.8   4.0 340.2 22 55
 20060106 1200  -1.6   3.4   3.7 335.0 22 55
 20060107 1200  -4.8   5.0   6.9 316.6 22 55
 20060108 1200  -5.1   4.5   6.8 311.9 22 55
 20060109 1200  -4.5   2.9   5.4 302.4 22 55
 20060110 1200  -3.6   3.8   5.2 317.1 22 55
 20060111 1200  -3.3   4.6   5.7 324.5 22 55
 20060112 1200  -4.1   4.3   6.0 316.2 22 55
 20060113 1200  -4.9   3.6   6.1 306.8 22 55
 20060114 1200  -3.5   4.7   5.9 323.3 22 55
 20060115 1200  -3.5   4.5   5.7 322.4 22 55
 20060116 1200  -2.2   4.4   4.9 333.4 22 55
 20060117 1200  -2.1   4.6   5.1 335.4 22 55
 20060118 1200  -3.4   4.0   5.2 318.9 22 55
 20060119 1200  -3.9   3.5   5.2 312.6 22 55
 20060120 1200  -3.0   2.3   3.8 307.9 22 55
 20060121 1200  -3.3   2.9   4.4 311.3 22 55
 20060122 1200  -4.1   5.6   7.0 323.7 22 55
 20060123 1200  -4.8   4.6   6.6 314.0 22 55
 20060124 1200  -4.7   3.9   6.1 309.5 22 55
 20060125 1200  -4.2   4.0   5.8 313.7 22 55
 20060126 1200  -3.4   4.8   5.8 324.7 22 55
 20060127 1200  -3.6   4.3   5.7 319.9 22 55
 20060128 1200  -3.3   4.4   5.5 323.4 22 55
 20060129 1200  -3.5   4.6   5.8 322.6 22 55
 20060130 1200  -3.0   4.5   5.4 326.9 22 55
 20060131 1200  -2.3   4.5   5.0 332.9 22 55
 20060201 1200  -1.9   4.0   4.4 334.6 22 55
 20060202 1200  -1.5   5.6   5.8 345.2 22 55
 20060203 1200  -1.5   4.7   4.9 342.5 22 55
 20060204 1200  -2.6   3.8   4.6 325.8 22 55
 20060205 1200  -1.3   3.5   3.7 339.0 22 55
 20060206 1200  -1.8   3.2   3.7 331.2 22 55
 20060207 1200  -2.1   4.7   5.2 335.7 22 55
 20060208 1200  -2.0   4.8   5.2 337.1 22 55
 20060209 1200  -1.4   5.6   5.8 346.0 22 55
 20060210 1200  -1.6   4.9   5.1 342.1 22 55
 20060211 1200  -1.1   2.6   2.8 337.0 22 55
 20060212 1200  -2.6  -1.1   2.8 246.3 22 55
 20060213 1200  -3.4  -1.1   3.5 251.6 22 55
 20060214 1200  -2.5   2.2   3.3 312.0 22 55
 20060215 1200  -4.3   2.1   4.8 296.3 22 55
 20060216 1200  -3.9   0.9   4.0 283.1 22 55
 20060217 1200  -4.6   1.3   4.8 286.2 22 55
 20060218 1200  -3.4   2.6   4.2 307.4 22 55
 20060219 1200  -5.2   3.2   6.1 301.5 22 55
 20060220 1200  -5.1   2.3   5.6 294.2 22 55
 20060221 1200  -4.5   3.8   5.9 310.0 22 55
 20060222 1200  -5.6   3.5   6.6 302.1 22 55
 20060223 1200  -4.2   4.0   5.8 313.8 22 55
 20060224 1200  -2.4   4.0   4.7 328.4 22 55
 20060225 1200  -1.4   3.0   3.3 334.8 22 55
 20060226 1200  -1.6   4.2   4.5 339.1 22 55
 Time: 1200 20 Apr 2006 to 1200 13 Jul 2006 (index  4380 to  4464,   85 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20060420 1200  -4.8   2.6   5.5 298.5 22 11
 20060421 1200  -4.2   3.4   5.3 308.8 22 11
 20060422 1200  -3.9   4.1   5.6 316.8 22 11
 20060423 1200  -2.6   4.7   5.4 331.5 22 11
 20060424 1200  -3.0   4.6   5.5 326.9 22 11
 20060425 1200  -2.4   6.1   6.5 338.6 22 11
 20060426 1200   0.2   4.4   4.4   2.3 22 11
 20060427 1200  -0.9   3.8   3.9 346.2 22 11
 20060428 1200  -2.9   5.0   5.8 329.4 22 11
 20060429 1200  -2.6   7.1   7.5 339.6 22 11
 20060430 1200  -2.3   5.5   5.9 337.5 22 11
 20060501 1200  -3.3   5.4   6.3 328.8 22 11
 20060502 1200  -4.0   4.5   6.0 318.5 22 11
 20060503 1200  -3.6   3.3   4.9 312.5 22 11
 20060504 1200  -5.2   1.7   5.5 288.0 22 11
 20060505 1200  -3.7   5.1   6.3 323.8 22 11
 20060506 1200  -5.1   3.5   6.2 304.1 22 11
 20060507 1200  -3.9   4.1   5.6 316.8 22 11
 20060508 1200  -4.5   3.8   5.9 310.1 22 11
 20060509 1200  -4.2   3.0   5.2 305.1 22 11
 20060510 1200  -4.8   1.8   5.1 291.0 22 11
 20060511 1200  -4.2   3.4   5.3 308.8 22 11
 20060512 1200  -3.9   2.5   4.7 303.0 22 11
 20060513 1200  -5.5   1.1   5.6 281.6 22 11
 20060514 1200  -5.0   4.2   6.5 310.2 22 11
 20060515 1200  -3.9   6.6   7.7 329.8 22 11
 20060516 1200  -5.0   5.8   7.6 319.4 22 11
 20060517 1200  -5.0   4.4   6.7 311.7 22 11
 20060518 1200  -4.8   2.6   5.5 298.5 22 11
 20060519 1200  -4.1   2.8   4.9 304.1 22 11
 20060520 1200  -5.5   2.3   5.9 292.9 22 11
 20060521 1200  -3.9   2.5   4.7 303.0 22 11
 20060522 1200  -1.3   2.9   3.1 335.9 22 11
 20060523 1200  -3.6   5.8   6.8 328.3 22 11
 20060524 1200  -3.9   4.9   6.3 321.2 22 11
 20060525 1200  -3.3   3.7   5.0 317.6 22 11
 20060526 1200  -3.6   3.3   4.9 312.5 22 11
 20060527 1200  -3.6   3.1   4.8 310.5 22 11
 20060528 1200  -4.5   2.4   5.1 298.1 22 11
 20060529 1200  -6.8   2.3   7.2 288.5 22 11
 20060530 1200  -5.3   3.7   6.4 304.9 22 11
 20060531 1200  -3.0   3.4   4.5 318.9 22 11
 20060601 1200  -3.5   3.9   5.2 317.9 22 11
 20060602 1200  -5.5   3.3   6.4 300.9 22 11
 20060603 1200  -6.3   4.4   7.7 304.7 22 11
 20060604 1200  -6.0   5.3   8.0 311.6 22 11
 20060605 1200  -4.0   5.9   7.1 325.9 22 11
 20060606 1200  -4.9   5.2   7.1 316.9 22 11
 20060607 1200  -4.1   5.3   6.7 322.5 22 11
 20060608 1200  -4.6   5.5   7.2 320.3 22 11
 20060609 1200  -5.8   3.9   7.0 304.1 22 11
 20060610 1200  -5.4   4.1   6.8 307.0 22 11
 20060611 1200  -4.9   4.6   6.8 313.0 22 11
 20060612 1200  -6.3   2.2   6.6 289.5 22 11
 20060613 1200  -4.1   2.4   4.8 299.8 22 11
 20060614 1200  -4.1   5.1   6.5 321.3 22 11
 20060615 1200  -4.8   5.6   7.4 319.3 22 11
 20060616 1200  -5.7   4.5   7.3 308.2 22 11
 20060617 1200  -7.0   4.9   8.6 304.6 22 11
 20060618 1200  -6.9   3.1   7.6 294.1 22 11
 20060619 1200  -5.2   2.7   5.9 297.1 22 11
 20060620 1200  -4.3   4.0   5.8 312.8 22 11
 20060621 1200  -5.5   3.7   6.6 304.1 22 11
 20060622 1200  -5.3   3.5   6.3 303.3 22 11
 20060623 1200  -5.0   5.2   7.3 315.9 22 11
 20060624 1200  -5.2   4.5   6.8 310.7 22 11
 20060625 1200  -4.8   3.2   5.8 304.1 22 11
 20060626 1200  -4.6   2.8   5.4 301.2 22 11
 20060627 1200  -5.7   2.1   6.1 290.6 22 11
 20060628 1200  -6.4   2.2   6.8 289.1 22 11
 20060629 1200  -6.8   3.9   7.8 299.6 22 11
 20060630 1200  -6.1   3.6   7.0 300.5 22 11
 20060701 1200  -4.8   4.4   6.5 312.6 22 11
 20060702 1200  -3.6   3.5   5.0 314.4 22 11
 20060703 1200  -3.5   5.2   6.3 326.3 22 11
 20060704 1200  -3.0   3.4   4.5 318.9 22 11
 20060705 1200  -1.2   3.6   3.8 342.3 22 11
 20060706 1200   0.9   6.6   6.7   7.5 22 11
 20060707 1200  -2.2   7.6   7.9 344.1 22 11
 20060708 1200  -5.1   6.4   8.2 321.5 22 11
 20060709 1200  -5.5   4.9   7.3 311.6 22 11
 20060710 1200  -4.0   3.3   5.2 310.0 22 11
 20060711 1200  -2.0   4.5   4.9 335.7 22 11
 20060712 1200  -3.4   4.8   5.9 325.2 22 11
 20060713 1200  -3.5   2.5   4.3 305.3 22 11
 Time: 1200  9 Nov 2006 to 1200 24 Mar 2008 (index  4583 to  5084,  502 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20061109 1200  -3.6   2.6   4.4 306.0 22 55
 20061110 1200  -3.0   3.6   4.7 319.8 22 55
 20061111 1200  -2.9   4.7   5.5 327.7 22 55
 20061112 1200  -2.9   3.4   4.5 319.5 22 55
 20061113 1200  -3.0   4.0   5.0 323.1 22 55
 20061114 1200  -2.3   4.4   5.0 332.9 22 55
 20061115 1200  -3.6   4.9   6.1 324.1 22 55
 20061116 1200  -4.7   4.7   6.6 315.3 22 55
 20061117 1200  -4.2   3.2   5.3 307.9 22 55
 20061118 1200  -3.9   4.1   5.7 316.3 22 55
 20061119 1200  -4.1   4.2   5.9 316.2 22 55
 20061120 1200  -3.7   4.5   5.8 320.1 22 55
 20061121 1200  -4.3   2.2   4.8 297.4 22 55
