 Location:  2N 110W   7 Apr 2001 to 27 Dec 2007 ( 2456 times,  3 blocks) Gen. Date Mar  3 2014
 Units: Sea Level Pressure (hPa),  -9.90 = missing
 Time: 1200  7 Apr 2001 to 1200 23 Sep 2005 (index     1 to  1631, 1631 times)
 Depth (M):        -3 QUALITY and SOURCE
 YYYYMMDD HHMM    SLP Q S
 20030117 1200 1011.7 2 5
 20030118 1200 1012.6 2 5
 20030119 1200 1013.2 2 5
 20030120 1200 1012.7 2 5
 20030121 1200 1011.6 2 5
 20030122 1200 1011.1 2 5
 20030123 1200 1010.5 2 5
 20030124 1200 1010.1 2 5
 20030125 1200 1009.8 2 5
 20030126 1200 1009.9 2 5
 20030127 1200 1009.3 2 5
 20030128 1200 1009.3 2 5
 20030129 1200 1010.2 2 5
 20030130 1200 1011.3 2 5
 20030131 1200 1011.1 2 5
 20030201 1200 1010.7 2 5
 20030202 1200 1008.6 2 5
 20030203 1200 1007.4 2 5
 20030204 1200 1007.3 2 5
 20030205 1200 1007.0 2 5
 20030206 1200 1008.1 2 5
 20030207 1200 1009.4 2 5
 20030208 1200 1010.0 2 5
 20030209 1200 1010.2 2 5
 20030210 1200 1009.3 2 5
 20030211 1200 1008.7 2 5
 20030212 1200 1009.0 2 5
 20030213 1200 1010.1 2 5
 20030214 1200 1010.4 2 5
 20030215 1200 1009.2 2 5
 20030216 1200 1008.8 2 5
 20030217 1200 1009.2 2 5
 20030218 1200 1010.4 2 5
 20030219 1200 1011.3 2 5
 20030220 1200 1010.4 2 5
 20030221 1200 1009.1 2 5
 20030222 1200 1008.8 2 5
 20030223 1200 1008.8 2 5
 20030224 1200 1010.2 2 5
 20030225 1200 1012.2 2 5
 20030226 1200 1012.3 2 5
 20030227 1200 1012.0 2 5
 20030228 1200 1010.2 2 5
 20030301 1200 1010.1 2 5
 20030302 1200 1009.6 2 5
 20030303 1200 1008.6 2 5
 20030304 1200 1007.9 2 5
 20030305 1200 1008.0 2 5
 20030306 1200 1007.5 2 5
 20030307 1200 1007.2 2 5
 20030308 1200 1007.1 2 5
 20030309 1200 1007.8 2 5
 20030310 1200 1008.0 2 5
 20030311 1200 1007.5 2 5
 20030312 1200 1008.6 2 5
 20030313 1200 1010.7 2 5
 20030314 1200 1011.2 2 5
 20030315 1200 1011.2 2 5
 20030316 1200 1011.1 2 5
 20030317 1200 1011.9 2 5
 20030318 1200 1011.8 2 5
 20030319 1200 1011.7 2 5
 20030320 1200 1012.2 2 5
 20030321 1200 1010.7 2 5
 20030322 1200 1010.6 2 5
 20030323 1200 1011.2 2 5
 20030324 1200 1012.0 2 5
 20030325 1200 1012.2 2 5
 20030326 1200 1010.7 2 5
 20030327 1200 1009.6 2 5
 20030328 1200 1009.4 2 5
 20030329 1200 1010.3 2 5
 20030330 1200 1009.5 2 5
 20030331 1200 1008.8 2 5
 20030401 1200 1008.2 2 5
 20030402 1200 1008.8 2 5
 20030403 1200 1009.4 2 5
 20030404 1200 1008.9 2 5
 20030405 1200 1008.7 2 5
 20030406 1200 1008.6 2 5
 20030407 1200 1008.7 2 5
 20030408 1200 1009.7 2 5
 20030409 1200 1009.1 2 5
 20030410 1200 1009.7 2 5
 20030411 1200 1011.1 2 5
 20030412 1200 1011.8 2 5
 20030413 1200 1013.0 2 5
 20030414 1200 1013.6 2 5
 20030415 1200 1013.1 2 5
 20030416 1200 1012.2 2 5
 20030417 1200 1010.6 2 5
 20030418 1200 1010.8 2 5
 20030419 1200 1010.3 2 5
 20030420 1200 1010.8 2 5
 20030421 1200 1011.4 2 5
 20030422 1200 1010.4 2 5
 20030423 1200 1010.0 2 5
 20030424 1200 1010.4 2 5
