 Location:  2S 125W   5 Nov 1991 to 23 May 2012 ( 7506 times,  6 blocks) Gen. Date Nov 24 2013
 Units: Winds (M/S), W. Dir (DEG), -99.9 = missing, (1,1) is NE at sqrt(2) m/s
 Time: 1200  5 Nov 1991 to 1200 26 Aug 1996 (index     1 to  1757, 1757 times)
 Depth (M):       -4    -4    -4    -4 QUALITY and SOURCE
 YYYYMMDD HHMM  UWND  VWND  WSPD  WDIR SD SD
 20101031 1200  -4.6   0.4   4.6 274.5 11 11
 20101101 1200  -5.0   0.4   5.0 274.9 11 11
 20101102 1200  -4.2   1.5   4.5 289.8 11 11
 20101103 1200  -3.6   0.6   3.6 279.5 11 11
 20101104 1200  -4.0   0.5   4.0 276.6 11 11
 20101105 1200  -3.8   0.4   3.8 276.5 11 11
 20101106 1200  -5.3   1.7   5.6 287.6 11 11
 20101107 1200  -5.8   1.4   6.0 283.3 11 11
 20101108 1200  -5.5   2.1   5.9 291.2 11 11
 20101109 1200  -6.1   1.8   6.4 286.6 11 11
 20101110 1200  -6.3   0.5   6.4 274.1 11 11
 20101111 1200  -7.1   2.0   7.3 285.7 11 11
 20101112 1200  -6.8   2.3   7.2 289.0 11 11
 20101113 1200  -7.2   2.6   7.6 289.9 11 11
 20101114 1200  -6.9   3.0   7.5 293.2 11 11
 20101115 1200  -7.8   2.1   8.1 285.1 11 11
 20101116 1200  -7.6   2.3   7.9 286.6 11 11
 20101117 1200  -7.2   1.2   7.3 279.5 11 11
 20101118 1200  -7.5   0.7   7.5 275.0 11 11
 20101119 1200  -7.3  -0.6   7.3 265.5 11 11
 20101120 1200  -5.9  -0.6   6.0 264.1 11 11
 20101121 1200  -5.5   1.9   5.8 289.3 11 11
 20101122 1200  -6.0   1.2   6.1 281.4 11 11
 20101123 1200  -5.5   1.1   5.6 281.6 11 11
 20101124 1200  -4.3  -0.5   4.4 263.6 11 11
 20101125 1200  -4.7   1.0   4.8 281.9 11 11
 20101126 1200  -2.8  -0.4   2.8 262.4 11 11
 20101127 1200  -4.2  -0.5   4.2 262.8 11 11
 20101128 1200  -4.9  -0.2   4.9 267.7 11 11
 20101129 1200  -3.9  -1.2   4.0 252.9 11 11
 20101130 1200  -4.2   0.3   4.2 274.1 11 11
 20101201 1200  -2.6   0.4   2.7 279.5 11 11
 20101202 1200  -3.3   1.4   3.5 292.7 11 11
 20101203 1200  -2.9  -0.1   2.9 267.4 11 11
 20101204 1200  -3.9   1.1   4.0 285.2 11 11
 20101205 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20101206 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20101207 1200  -4.8   2.0   5.2 293.0 12 11
 20101208 1200  -4.9   1.4   5.1 286.3 12 11
 20101209 1200  -6.1   1.0   6.2 279.5 12 11
 20101210 1200  -5.9   2.0   6.3 288.7 12 11
 20101211 1200  -6.0   2.6   6.6 293.5 12 11
 20101212 1200  -5.6   4.2   7.0 306.8 12 11
 20101213 1200  -6.3   3.3   7.1 297.4 12 11
 20101214 1200  -6.7   2.3   7.1 289.2 12 11
 20101215 1200  -6.2   2.9   6.8 294.8 12 11
 20101216 1200  -5.8   2.0   6.1 289.0 12 11
 20101217 1200  -5.8   0.8   5.8 277.5 12 11
 20101218 1200  -5.8   0.6   5.8 275.6 12 11
 20101219 1200  -5.5   1.3   5.6 283.6 12 11
 20101220 1200  -5.3   2.3   5.8 293.5 12 11
 20101221 1200  -5.9   1.2   6.0 281.4 12 11
 20101222 1200  -6.0   1.6   6.2 285.0 12 11
 20101223 1200  -6.3   2.1   6.7 288.1 12 11
 20101224 1200  -5.4   1.5   5.7 285.6 12 11
 20101225 1200  -5.0   2.9   5.8 299.8 12 11
 20101226 1200  -5.6   2.8   6.3 296.2 12 11
 20101227 1200  -5.2   2.1   5.5 292.0 12 11
 20101228 1200  -6.2   1.8   6.4 286.6 12 11
 20101229 1200  -5.7   2.4   6.2 292.6 12 11
 20101230 1200  -4.8   2.6   5.5 298.6 12 11
 20101231 1200  -4.5   2.2   5.0 295.8 12 11
 20110101 1200  -5.3   1.3   5.4 283.7 12 11
 20110102 1200  -5.4   2.7   6.1 296.7 12 11
 20110103 1200  -5.0   2.7   5.7 297.9 12 11
 20110104 1200  -4.5   2.4   5.1 297.9 12 11
 20110105 1200  -3.8   2.1   4.3 298.8 12 11
 20110106 1200  -5.0   0.8   5.0 279.5 12 11
 20110107 1200  -4.4   0.9   4.5 282.1 12 11
 20110108 1200  -5.2   1.5   5.5 285.8 12 11
 20110109 1200  -4.6   2.0   5.0 293.5 12 11
 20110110 1200  -5.2   2.9   6.0 299.1 12 11
 20110111 1200  -3.7   1.2   3.9 288.5 12 11
 20110112 1200  -5.3   0.3   5.3 272.9 12 11
 20110113 1200  -5.3   0.9   5.4 279.5 12 11
 20110114 1200  -3.6   1.8   4.1 297.0 12 11
 20110115 1200  -3.3   1.4   3.6 292.7 12 11
 20110116 1200  -3.8   0.8   3.9 282.5 12 11
 20110117 1200  -4.9   2.2   5.4 294.6 12 11
 20110118 1200  -5.1   3.7   6.3 306.1 12 11
 20110119 1200  -5.8   1.8   6.0 287.1 12 11
 20110120 1200  -7.3   0.6   7.4 274.9 12 11
 20110121 1200  -6.3   2.3   6.7 289.8 12 11
 20110122 1200  -6.2   4.1   7.4 303.3 12 11
 20110123 1200  -5.0   3.1   5.8 301.7 12 11
 20110124 1200  -3.2   2.8   4.3 310.9 12 11
 20110125 1200  -2.5   1.7   3.0 304.3 12 11
 20110126 1200  -1.9   2.4   3.1 321.8 12 11
 20110127 1200  -3.8   2.9   4.8 307.1 12 11
 20110128 1200  -3.2   0.8   3.3 283.1 12 11
 20110129 1200  -2.8   2.1   3.5 307.6 12 11
 20110130 1200  -2.8   1.7   3.3 301.3 12 11
 20110131 1200  -2.6   0.7   2.7 283.9 12 11
 20110201 1200  -3.0   0.9   3.1 287.1 12 11
 20110202 1200  -3.8   3.1   4.9 309.2 12 11
 20110203 1200  -3.7   3.7   5.2 315.0 12 11
 20110204 1200  -1.6   0.7   1.8 293.5 12 11
 20110205 1200  -0.9   1.3   1.6 324.5 12 11
 20110206 1200  -2.6   1.7   3.1 302.7 12 11
 20110207 1200  -4.0   0.7   4.1 279.5 12 11
 20110208 1200  -5.2   1.9   5.5 290.0 12 11
 20110209 1200  -5.6   0.5   5.6 275.4 12 11
 20110210 1200  -5.0  -0.4   5.0 265.5 12 11
 20110211 1200  -3.9   1.5   4.2 290.8 12 11
 20110212 1200  -5.2   2.1   5.5 292.0 12 11
 20110213 1200  -5.6   1.9   5.9 289.3 12 11
 20110214 1200  -4.1   2.3   4.7 299.5 12 11
 20110215 1200  -3.8   2.1   4.3 298.8 12 11
 20110216 1200  -3.3   2.4   4.1 306.1 12 11
 20110217 1200  -2.6   1.1   2.8 292.5 12 11
 20110218 1200  -2.8   0.7   2.9 283.6 12 11
 20110219 1200  -2.9   1.5   3.3 297.9 12 11
 20110220 1200  -3.0   1.8   3.5 300.1 12 11
 20110221 1200  -3.2   2.0   3.8 301.9 12 11
 20110222 1200  -3.0   1.8   3.5 300.1 12 11
 20110223 1200  -3.0   0.9   3.1 287.1 12 11
 20110224 1200  -3.4   1.8   3.9 297.9 12 11
 20110225 1200  -2.4   2.9   3.8 320.1 12 11
 20110226 1200  -2.0   2.0   2.8 315.5 12 11
 20110227 1200  -2.9   1.3   3.2 294.4 12 11
 20110228 1200  -3.5   1.6   3.8 295.0 12 11
 20110301 1200  -3.5   2.6   4.3 307.3 12 11
 20110302 1200  -4.5   4.4   6.3 314.2 12 11
 20110303 1200  -4.4   3.0   5.3 304.1 12 11
 20110304 1200  -4.2   1.9   4.6 294.8 12 11
 20110305 1200  -2.7   2.5   3.7 313.2 12 11
 20110306 1200  -2.4   4.1   4.7 329.7 12 11
 20110307 1200  -1.5   2.6   3.0 330.2 12 11
 20110308 1200  -1.6   2.0   2.5 321.1 12 11
 20110309 1200  -2.5  -1.1   2.7 247.0 12 11
 20110310 1200  -0.7   1.3   1.4 330.8 12 11
 20110311 1200  -3.8   0.8   3.9 282.5 12 11
 20110312 1200  -5.2   0.7   5.2 277.3 12 11
 20110313 1200  -6.1   0.8   6.2 277.6 12 11
 20110314 1200  -5.6   0.7   5.6 277.4 12 11
 20110315 1200  -4.1   1.5   4.3 290.3 12 11
 20110316 1200  -3.7   0.2   3.7 273.2 12 11
 20110317 1200  -5.7  -0.1   5.7 269.4 12 11
 20110318 1200  -5.5   0.3   5.5 273.2 12 11
 20110319 1200  -5.5  -1.1   5.6 258.5 12 11
 20110320 1200  -4.0  -0.4   4.0 264.8 12 11
 20110321 1200  -5.2   0.9   5.2 279.5 12 11
 20110322 1200  -4.7   0.2   4.7 272.1 12 11
 20110323 1200  -3.3   1.2   3.5 289.5 12 11
 20110324 1200  -4.6  -0.5   4.6 264.2 12 11
 20110325 1200  -4.4  -1.7   4.7 248.5 12 11
 20110326 1200  -2.0  -0.3   2.0 261.1 12 11
 20110327 1200  -1.4   2.1   2.5 327.9 12 11
 20110328 1200  -2.9   1.5   3.3 297.9 12 11
 20110329 1200  -3.7   1.2   3.9 288.5 12 11
 20110330 1200  -4.1   1.1   4.3 284.9 12 11
 20110331 1200  -2.8   1.1   3.0 291.6 12 11
 20110401 1200  -3.6   0.8   3.7 282.7 12 11
 20110402 1200  -4.4   0.5   4.5 276.9 12 11
 20110403 1200  -3.0   2.2   3.7 306.1 12 11
 20110404 1200  -2.6   1.7   3.1 302.7 12 11
 20110405 1200  -3.1   1.6   3.4 296.9 12 11
 20110406 1200  -3.2   3.2   4.5 315.3 12 11
 20110407 1200  -3.0   2.0   3.6 303.1 12 11
 20110408 1200  -1.3   2.3   2.7 330.8 12 11
 20110409 1200  -1.4   2.8   3.1 332.6 12 11
 20110410 1200  -2.8   3.0   4.1 316.4 12 11
 20110411 1200  -3.5   0.0   3.5 269.5 12 11
 20110412 1200  -3.4  -0.7   3.5 258.9 12 11
 20110413 1200  -3.6   2.9   4.6 308.3 12 11
 20110414 1200  -4.4   3.0   5.3 304.1 12 11
 20110415 1200  -3.8   2.1   4.3 298.8 12 11
 20110416 1200  -3.4   2.8   4.5 309.6 12 11
 20110417 1200  -3.3   2.4   4.1 306.1 12 11
 20110418 1200  -3.7   1.2   3.9 288.5 12 11
 20110419 1200  -4.2   0.9   4.3 282.2 12 11
 20110420 1200  -5.5   1.1   5.6 281.6 12 11
 20110421 1200  -6.8   0.5   6.8 274.5 12 11
 20110422 1200  -6.1   0.8   6.2 277.6 12 11
 20110423 1200  -5.2   2.7   5.9 297.3 12 11
 20110424 1200  -4.3   4.8   6.4 318.2 12 11
 20110425 1200  -4.5   2.6   5.2 300.1 12 11
 20110426 1200  -4.6  -0.7   4.7 261.9 12 11
 20110427 1200  -4.5   0.3   4.5 274.3 12 11
 20110428 1200  -4.7   3.2   5.7 304.3 12 11
 20110429 1200  -6.2   2.7   6.8 293.1 12 11
 20110430 1200  -6.5   2.5   6.9 291.1 12 11
 20110501 1200  -5.9   2.0   6.3 288.7 12 11
 20110502 1200  -4.5   1.2   4.7 284.5 12 11
 20110503 1200  -3.7   4.7   6.0 321.8 12 11
 20110504 1200  -4.0   0.9   4.1 282.4 12 11
 20110505 1200  -6.0  -0.4   6.0 265.9 12 11
 20110506 1200  -6.8   0.7   6.8 276.1 12 11
 20110507 1200  -5.2   0.7   5.2 277.3 12 11
 20110508 1200  -6.0   3.6   7.1 301.0 12 11
 20110509 1200  -5.5   4.4   7.0 308.2 12 11
 20110510 1200  -5.2   0.9   5.2 279.5 12 11
 20110511 1200  -4.8   1.6   5.1 288.6 12 11
 20110512 1200  -4.7   3.4   5.8 306.1 12 11
 20110513 1200  -5.3   3.3   6.3 302.0 12 11
 20110514 1200  -4.5   1.0   4.7 282.0 12 11
 20110515 1200  -2.5   1.7   3.0 304.3 12 11
 20110516 1200  -1.6   3.0   3.4 331.9 12 11
 20110517 1200  -3.8   1.9   4.2 296.2 12 11
 20110518 1200  -4.9   2.2   5.4 294.6 12 11
 20110519 1200  -4.7   3.6   5.9 307.8 12 11
 20110520 1200  -4.3   2.2   4.8 296.4 12 11
 20110521 1200  -4.6   0.8   4.7 279.5 12 11
 20110522 1200  -5.4   1.5   5.7 285.6 12 11
 20110523 1200  -5.2   2.1   5.5 292.0 12 11
 20110524 1200  -5.9   1.2   6.0 281.4 12 11
 20110525 1200  -6.5   1.1   6.6 279.5 12 11
 20110526 1200  -6.0   0.8   6.0 277.6 12 11
 20110527 1200  -7.0   1.8   7.2 284.3 12 11
 20110528 1200  -6.8   2.8   7.3 292.0 12 11
 20110529 1200  -4.0   3.9   5.6 314.3 12 11
 20110530 1200  -2.8   4.1   5.0 326.1 12 11
 20110531 1200  -3.9   4.5   6.0 319.1 12 11
 20110601 1200  -4.2   4.2   5.9 314.8 12 11
 20110602 1200  -4.5   3.4   5.7 307.0 12 11
 20110603 1200  -4.8   4.8   6.9 315.0 12 11
 20110604 1200  -4.7   1.4   4.9 286.6 12 11
 20110605 1200  -6.7   2.1   7.0 287.6 12 11
 20110606 1200  -6.6   2.7   7.1 292.4 12 11
 20110607 1200  -5.8   2.6   6.4 294.0 12 11
 20110608 1200  -5.9   3.2   6.8 298.5 12 11
 20110609 1200  -6.6   2.9   7.2 293.9 12 11
 20110610 1200  -6.6   0.7   6.6 276.0 12 11
 20110611 1200  -5.5   0.9   5.6 279.5 12 11
 20110612 1200  -4.7   0.4   4.7 274.5 12 11
 20110613 1200  -5.7   3.2   6.6 299.0 12 11
 20110614 1200  -4.8   2.8   5.6 300.5 12 11
 20110615 1200  -5.1   3.3   6.1 302.7 12 11
 20110616 1200  -5.3   0.9   5.4 279.5 12 11
 20110617 1200  -6.0   0.4   6.0 273.8 12 11
 20110618 1200  -5.9   1.0   6.0 279.5 12 11
 20110619 1200  -4.0   3.9   5.6 314.3 12 11
 20110620 1200  -4.0   0.9   4.1 282.4 12 11
 20110621 1200  -4.9   1.0   5.0 281.8 12 11
 20110622 1200  -6.2   0.4   6.2 274.0 12 11
 20110623 1200  -6.3   2.1   6.7 288.1 12 11
 20110624 1200  -6.7   2.3   7.1 289.2 12 11
 20110625 1200  -7.2   1.4   7.4 281.1 12 11
 20110626 1200  -6.8   3.0   7.4 293.5 12 11
 20110627 1200  -6.8   2.5   7.3 290.5 12 11
 20110628 1200  -5.4   3.9   6.7 306.1 12 11
 20110629 1200  -5.8   4.0   7.0 304.6 12 11
 20110630 1200  -5.7   3.4   6.6 300.7 12 11
 20110701 1200  -6.8   3.8   7.8 298.9 12 11
 20110702 1200  -6.4   5.9   8.7 312.5 12 11
 20110703 1200  -5.8   4.0   7.0 304.6 12 11
 20110704 1200  -6.0   3.6   7.1 301.0 12 11
 20110705 1200  -5.9   4.4   7.4 306.8 12 11
 20110706 1200  -6.3   3.1   7.1 295.9 12 11
 20110707 1200  -6.1   2.0   6.5 288.4 12 11
 20110708 1200  -4.8   2.0   5.2 293.0 12 11
 20110709 1200  -4.5   1.2   4.7 284.5 12 11
 20110710 1200  -4.5   1.4   4.7 286.9 12 11
 20110711 1200  -4.1   2.5   4.8 301.8 12 11
 20110712 1200  -4.5   1.4   4.7 286.9 12 11
 20110713 1200  -5.3   1.1   5.4 281.6 12 11
 20110714 1200  -5.4   3.7   6.6 304.5 12 11
 20110715 1200  -5.2   3.7   6.4 305.3 12 11
 20110716 1200  -5.3   3.5   6.3 303.6 12 11
 20110717 1200  -5.0   4.1   6.4 309.2 12 11
 20110718 1200  -5.2   4.1   6.6 308.4 12 11
 20110719 1200  -5.8   2.8   6.4 295.7 12 11
 20110720 1200  -7.1   2.0   7.4 285.7 12 11
 20110721 1200  -6.0   1.6   6.2 285.0 12 11
 20110722 1200  -7.2   1.4   7.4 281.1 12 11
 20110723 1200  -7.1   2.4   7.5 288.7 12 11
 20110724 1200  -5.5   3.4   6.5 301.3 12 11
 20110725 1200  -4.1   2.3   4.7 299.5 12 11
 20110726 1200  -3.9   2.3   4.5 300.4 12 11
 20110727 1200  -4.2   1.7   4.6 292.3 12 11
 20110728 1200  -4.0   1.7   4.4 292.9 12 11
 20110729 1200  -4.1   3.7   5.5 312.6 12 11
 20110730 1200  -3.9   2.3   4.5 300.4 12 11
 20110731 1200  -4.6   2.0   5.0 293.5 12 11
 20110801 1200  -4.7   2.6   5.3 299.3 12 11
 20110802 1200  -5.4   2.9   6.1 298.5 12 11
 20110803 1200  -4.8   3.9   6.2 308.6 12 11
 20110804 1200  -7.2   2.6   7.7 289.9 12 11
 20110805 1200  -8.0   3.9   8.9 296.3 12 11
 20110806 1200  -8.3   3.0   8.8 289.8 12 11
 20110807 1200  -7.3   4.4   8.5 301.3 12 11
 20110808 1200  -5.8   5.0   7.7 310.7 12 11
 20110809 1200  -6.5   4.3   7.8 303.5 12 11
 20110810 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20110811 1200 -99.9 -99.9 -99.9 -99.9 00 00
 20110812 1200  -4.9  -0.4   4.9 265.5 22 11
 20110813 1200  -2.6   0.7   2.7 283.9 22 11
 20110814 1200  -3.8   0.4   3.8 276.5 22 11
 20110815 1200  -5.1   1.5   5.3 285.8 22 11
 20110816 1200  -4.8   1.0   4.9 281.8 22 11
 20110817 1200  -6.0   1.0   6.1 279.5 22 11
 20110818 1200  -6.8   2.1   7.1 287.4 22 11
 20110819 1200  -7.2   3.0   7.8 292.5 22 11
 20110820 1200  -7.7   2.1   8.0 285.1 22 11
 20110821 1200  -7.2   0.4   7.2 273.3 22 11
 20110822 1200  -6.8  -0.2   6.8 267.9 22 11
 20110823 1200  -4.5   0.6   4.6 277.0 22 11
 20110824 1200  -4.6  -1.0   4.7 257.2 22 11
 20110825 1200  -3.4  -0.5   3.4 262.1 22 11
 20110826 1200  -2.8   0.5   2.9 279.5 22 11
 20110827 1200  -4.9   0.4   5.0 274.9 22 11
 20110828 1200  -5.9  -1.0   6.0 260.5 22 11
 20110829 1200  -5.7  -0.5   5.7 265.5 22 11
 20110830 1200  -5.0   0.2   5.0 272.7 22 11
 20110831 1200  -5.2   1.1   5.3 281.6 22 11
 20110901 1200  -4.5   0.8   4.6 279.5 22 11
 20110902 1200  -6.1   1.2   6.3 281.3 22 11
 20110903 1200  -7.6   3.6   8.4 295.4 22 11
 20110904 1200  -7.4   3.0   7.9 292.2 22 11
 20110905 1200  -6.6   2.1   6.9 287.6 22 11
 20110906 1200  -5.6   2.1   6.0 290.8 22 11
 20110907 1200  -6.9   4.7   8.3 304.3 22 11
 20110908 1200  -7.8   2.9   8.3 290.3 22 11
 20110909 1200  -7.8   0.1   7.8 271.0 22 11
 20110910 1200  -5.5  -0.9   5.6 261.1 22 11
 20110911 1200  -6.4  -0.3   6.4 267.2 22 11
 20110912 1200  -6.2   0.7   6.3 275.9 22 11
 20110913 1200  -5.4   1.1   5.5 281.6 22 11
 20110914 1200  -4.9   0.6   4.9 277.2 22 11
 20110915 1200  -5.3   0.5   5.3 275.3 22 11
 20110916 1200  -3.7   1.8   4.2 296.2 22 11
 20110917 1200  -2.9   2.1   3.6 306.1 22 11
 20110918 1200  -3.3   2.0   3.9 300.8 22 11
 20110919 1200  -3.3   2.0   3.9 300.8 22 11
 20110920 1200  -5.1   1.6   5.4 287.9 22 11
 20110921 1200  -4.2   1.3   4.4 287.3 22 11
 20110922 1200  -4.2   3.7   5.6 311.5 22 11
 20110923 1200  -6.5   3.6   7.4 299.4 22 11
 20110924 1200  -7.3   2.4   7.7 288.2 22 11
 20110925 1200  -6.5   2.3   6.9 289.2 22 11
 20110926 1200  -5.8   0.8   5.9 277.6 22 11
 20110927 1200  -6.4   2.0   6.7 287.9 22 11
 20110928 1200  -7.1   1.4   7.2 281.1 22 11
 20110929 1200  -4.3   0.5   4.4 276.9 22 11
 20110930 1200  -4.2   1.5   4.4 289.8 22 11
 20111001 1200  -3.6   1.6   3.9 294.2 22 11
 20111002 1200  -4.3   1.7   4.7 291.8 22 11
 20111003 1200  -4.5   1.8   4.8 291.3 22 11
 20111004 1200  -4.8   2.2   5.3 294.6 22 11
 20111005 1200  -4.8   2.6   5.4 298.6 22 11
 20111006 1200  -3.5   3.2   4.7 312.5 22 11
 20111007 1200  -5.3   3.7   6.5 304.5 22 11
 20111008 1200  -5.6   3.1   6.4 299.0 22 11
 20111009 1200  -6.0   3.2   6.8 297.9 22 11
 20111010 1200  -6.0   2.0   6.3 288.4 22 11
 20111011 1200  -5.8   2.2   6.2 290.4 22 11
 20111012 1200  -6.4   4.0   7.6 302.1 22 11
 20111013 1200  -6.7   3.5   7.5 297.5 22 11
 20111014 1200  -6.4   0.7   6.5 276.0 22 11
 20111015 1200  -6.6  -0.7   6.7 264.2 22 11
 20111016 1200  -5.2  -0.3   5.2 266.5 22 11
 20111017 1200  -4.4   1.1   4.6 284.5 22 11
 20111018 1200  -3.8   1.2   4.0 288.0 22 11
 20111019 1200  -4.4   1.1   4.6 284.5 22 11
 20111020 1200  -5.5   0.5   5.5 275.4 22 11
 20111021 1200  -6.2   1.0   6.2 279.5 22 11
 20111022 1200  -5.5   1.7   5.7 287.4 22 11
 20111023 1200  -5.2   3.1   6.1 300.3 22 11
 20111024 1200  -6.3   1.3   6.4 281.2 22 11
 20111025 1200  -7.1   1.4   7.2 281.1 22 11
 20111026 1200  -7.4   1.8   7.6 283.9 22 11
 20111027 1200  -5.1   1.6   5.4 287.9 22 11
 20111028 1200  -5.5   0.1   5.5 271.4 22 11
 20111029 1200  -5.7  -1.0   5.8 259.9 22 11
 20111030 1200  -5.5  -0.7   5.5 263.0 22 11
 20111031 1200  -4.8  -0.8   4.8 260.3 22 11
 20111101 1200  -4.4   1.1   4.6 284.5 22 11
 20111102 1200  -3.1   1.1   3.3 290.1 22 11
 20111103 1200  -4.4   1.1   4.6 284.5 22 11
 20111104 1200  -3.8   0.6   3.8 279.5 22 11
 20111105 1200  -3.9   1.9   4.3 295.4 22 11
 20111106 1200  -4.1   2.1   4.6 297.1 22 11
 20111107 1200  -3.5   2.8   4.5 308.3 22 11
 20111108 1200  -4.2   3.3   5.4 307.9 22 11
 20111109 1200  -4.3   2.9   5.2 304.1 22 11
 20111110 1200  -5.1   2.6   5.8 297.3 22 11
 20111111 1200  -4.5   2.8   5.3 301.3 22 11
 20111112 1200  -6.1   2.6   6.6 293.1 22 11
 20111113 1200  -5.1   3.6   6.3 305.3 22 11
 20111114 1200  -5.9   3.8   7.0 302.5 22 11
 20111115 1200  -6.5   3.3   7.3 296.5 22 11
 20111116 1200  -6.5   2.3   6.9 289.2 22 11
 20111117 1200  -6.9   2.5   7.3 290.2 22 11
 20111118 1200  -6.7   1.1   6.8 279.5 22 11
 20111119 1200  -6.0   2.2   6.4 290.1 22 11
 20111120 1200  -6.2   1.0   6.2 279.5 22 11
 20111121 1200  -6.5   2.5   7.0 290.8 22 11
 20111122 1200  -7.4   3.0   7.9 292.2 22 11
 20111123 1200  -7.2   3.0   7.8 292.5 22 11
 20111124 1200  -6.9   1.2   7.0 279.5 22 11
 20111125 1200  -7.5   1.2   7.6 279.5 22 11
 20111126 1200  -6.4   2.0   6.7 287.9 22 11
 20111127 1200  -5.8   3.1   6.6 298.5 22 11
 20111128 1200  -6.1   3.8   7.2 301.9 22 11
 20111129 1200  -7.1   2.4   7.5 288.5 22 11
 20111130 1200  -7.3   1.2   7.4 279.5 22 11
 20111201 1200  -6.7   2.7   7.2 292.0 22 11
 20111202 1200  -7.2   2.0   7.4 285.5 22 11
 20111203 1200  -6.7   2.3   7.1 289.0 22 11
 20111204 1200  -5.4   2.1   5.8 291.2 22 11
 20111205 1200  -5.8   2.4   6.2 292.2 22 11
 20111206 1200  -5.2   3.2   6.1 302.0 22 11
 20111207 1200  -6.7   2.5   7.1 290.5 22 11
 20111208 1200  -6.8   1.9   7.0 285.8 22 11
 20111209 1200  -5.2   3.2   6.1 302.0 22 11
 20111210 1200  -3.8   0.4   3.8 276.5 22 11
 20111211 1200  -3.3   2.0   3.9 300.8 22 11
 20111212 1200  -3.8   2.5   4.5 302.7 22 11
 20111213 1200  -4.6   2.4   5.2 297.2 22 11
 20111214 1200  -4.5   1.6   4.8 289.0 22 11
 20111215 1200  -4.6   1.2   4.8 284.3 22 11
 20111216 1200  -4.4   2.3   5.0 297.9 22 11
 20111217 1200  -4.3   2.1   4.8 296.4 22 11
 20111218 1200  -5.3   1.7   5.5 287.6 22 11
 20111219 1200  -5.8   2.2   6.2 290.4 22 11
 20111220 1200  -5.0   3.6   6.1 306.1 22 11
 20111221 1200  -4.1   2.9   5.0 305.1 22 11
 20111222 1200  -6.0   2.2   6.4 290.1 22 11
 20111223 1200  -5.8   4.1   7.1 305.4 22 11
 20111224 1200  -5.4   3.1   6.2 299.6 22 11
 20111225 1200  -6.2   3.2   7.0 297.4 22 11
 20111226 1200  -6.5   3.3   7.3 296.5 22 11
 20111227 1200  -6.5   2.3   6.9 289.2 22 11
 20111228 1200  -6.8   3.1   7.4 294.6 22 11
 20111229 1200  -6.8   0.7   6.8 276.2 22 11
 20111230 1200  -5.8   1.0   5.9 279.5 22 11
 20111231 1200  -5.8   1.8   6.1 286.9 22 11
 20120101 1200  -4.7   3.0   5.5 302.4 22 11
 20120102 1200  -4.9   1.8   5.2 290.4 22 11
 20120103 1200  -4.5   1.8   4.8 291.3 22 11
 20120104 1200  -4.1   0.7   4.2 279.5 22 11
 20120105 1200  -4.3   0.7   4.4 279.5 22 11
 20120106 1200  -4.5   0.8   4.6 279.5 22 11
 20120107 1200  -5.3   0.7   5.3 277.4 22 11
 20120108 1200  -5.3   0.5   5.3 275.3 22 11
 20120109 1200  -2.8   0.9   2.9 287.6 22 11
 20120110 1200  -3.1   2.3   3.9 307.4 22 11
 20120111 1200  -3.4   2.6   4.3 307.3 22 11
 20120112 1200  -4.0   2.3   4.6 299.5 22 11
 20120113 1200  -4.7   3.0   5.5 302.4 22 11
 20120114 1200  -5.5   2.9   6.2 297.9 22 11
 20120115 1200  -5.5   1.3   5.7 283.4 22 11
 20120116 1200  -5.0   0.8   5.1 279.5 22 11
 20120117 1200  -5.0   1.0   5.1 281.7 22 11
 20120118 1200  -5.2   2.1   5.6 291.6 22 11
 20120119 1200  -4.8   2.2   5.3 294.6 22 11
 20120120 1200  -4.0   2.3   4.6 299.5 22 11
 20120121 1200  -3.9   2.1   4.4 297.9 22 11
 20120122 1200  -4.3   2.7   5.1 302.1 22 11
 20120123 1200  -4.7   0.6   4.8 277.1 22 11
 20120124 1200  -5.1   0.7   5.1 277.3 22 11
 20120125 1200  -4.9   2.6   5.6 297.9 22 11
 20120126 1200  -4.0   2.7   4.8 303.9 22 11
 20120127 1200  -4.4   1.3   4.6 286.9 22 11
 20120128 1200  -4.5   0.9   4.6 282.0 22 11
 20120129 1200  -5.3   0.7   5.3 277.4 22 11
 20120130 1200  -4.6   0.4   4.6 274.5 22 11
 20120131 1200  -4.1  -0.1   4.1 268.2 22 11
 20120201 1200  -4.6   0.4   4.6 274.5 22 11
 20120202 1200  -4.1   1.1   4.2 284.9 22 11
 20120203 1200  -4.3   2.7   5.1 302.1 22 11
 20120204 1200  -3.3  -0.1   3.3 268.9 22 11
 20120205 1200  -3.9   3.0   5.0 308.1 22 11
 20120206 1200  -5.0   0.8   5.1 279.5 22 11
 20120207 1200  -3.4  -0.7   3.5 258.9 22 11
 20120208 1200  -1.9   0.3   1.9 279.5 22 11
 20120209 1200   1.0   0.3   1.1  72.9 22 11
 20120210 1200   2.6  -0.7   2.7 103.9 22 11
 20120211 1200   4.0   0.8   4.0  79.3 22 11
 20120212 1200   4.1   1.7   4.5  67.2 22 11
 20120213 1200   3.9   0.2   3.9  87.6 22 11
 20120214 1200  -0.5   3.2   3.2 351.1 22 11
 20120215 1200  -1.4   1.9   2.4 324.5 22 11
